Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1399999280,-1.50,-69.37,13.1,11.58,-70.6,71.8,-79.5
1400550548,-1.50,-69.65,13.0,11.64,-70.3,71.5,-79.5
1401101816,-1.49,-70.09,12.8,11.67,-69.7,70.9,-79.6
1401653084,-1.48,-70.04,12.7,11.77,-69.8,71.0,-79.7
1402204352,-1.49,-70.63,12.6,11.67,-69.1,70.2,-79.6
1402755620,-1.49,-70.76,12.6,11.69,-68.9,70.0,-79.7
1403306888,-1.51,-70.86,12.7,11.51,-68.7,69.9,-79.5
1403858156,-1.49,-71.28,12.5,11.66,-68.2,69.4,-79.7
1404409424,-1.46,-71.57,12.1,11.93,-68.0,69.0,-79.9
1404960692,-1.46,-72.19,11.9,11.93,-67.2,68.3,-79.9
1405511960,-1.42,-72.12,11.6,12.26,-67.4,68.4,-80.2
1406063228,-1.46,-72.73,11.8,11.94,-66.6,67.6,-80.0
1406614496,-1.42,-73.08,11.4,12.23,-66.2,67.2,-80.2
1407165764,-1.42,-73.40,11.2,12.30,-65.9,66.8,-80.3
1407717032,-1.37,-73.84,10.8,12.69,-65.4,66.3,-80.6
1408268300,-1.38,-74.18,10.8,12.58,-65.0,65.9,-80.6
1408819568,-1.37,-74.22,10.7,12.73,-65.0,65.8,-80.7
1409370836,-1.35,-74.75,10.4,12.89,-64.4,65.2,-80.8
1409922104,-1.35,-75.01,10.3,12.93,-64.1,64.9,-80.8
1410473372,-1.35,-75.44,10.3,12.85,-63.6,64.4,-80.8
1411024640,-1.35,-75.56,10.2,12.91,-63.5,64.3,-80.9
1411575908,-1.39,-75.68,10.5,12.56,-63.3,64.2,-80.6
1412127176,-1.38,-75.77,10.4,12.65,-63.2,64.1,-80.7
1412678444,-1.34,-76.24,10.0,13.03,-62.8,63.5,-81.0
1413229712,-1.35,-76.48,10.0,12.88,-62.5,63.3,-80.9
1413780980,-1.34,-76.65,9.9,12.95,-62.3,63.1,-80.9
1414332248,-1.35,-76.71,10.0,12.89,-62.2,63.0,-80.9
1414883516,-1.35,-76.97,9.9,12.86,-61.9,62.7,-80.9
1415434784,-1.35,-77.41,9.8,12.93,-61.5,62.2,-80.9
1415986052,-1.35,-77.64,9.8,12.87,-61.2,62.0,-80.9
